date,H_synthetic_seiqhrs,H_synthetic_dwomoh_scenario1,H_synthetic_dwomoh_scenario3,H_synthetic_dwomoh_scenario5
2021-03-29,1374.9653004317686,0.0,1931.6732603121943,1374.9653004317686
2021-03-30,1343.3174201058926,0.0,1900.3382532755281,1343.3174201058926
2021-03-31,1315.3251890509891,0.0,1872.3888995193677,1315.3251890509891
2021-04-01,1288.4116248956384,0.0,1845.2840856765479,1288.4116248956384
2021-04-02,1260.2111440749882,0.0,1816.6719042438021,1260.2111440749882
2021-04-03,1233.3102346831004,0.0,1789.1325323886601,1233.3102346831004
2021-04-04,1208.7670498239704,0.0,1763.7394926993964,1208.7670498239704
2021-04-05,1182.7980740000457,0.0,1736.733149411576,1182.7980740000457
2021-04-06,1157.432066157474,0.0,1710.1341338416491,1157.432066157474
2021-04-07,1132.315263610077,0.0,1683.5976247116487,1132.315263610077
2021-04-08,1108.377267278544,0.0,1658.0590373230655,1108.377267278544
2021-04-09,1083.9479876699718,0.0,1631.8617268355126,1083.9479876699718
2021-04-10,1060.4046875281265,0.0,1606.3822140738455,1060.4046875281265
2021-04-11,1038.1155799101102,0.0,1581.9994622188408,1038.1155799101102
2021-04-12,1014.9551045531532,0.0,1556.6015143584345,1014.9551045531532
2021-04-13,994.0429674455124,0.0,1533.303694493312,994.0429674455124
2021-04-14,973.7537545313269,0.0,1510.5022918563686,973.7537545313269
2021-04-15,952.7681373036746,0.0,1486.8857016172417,952.7681373036746
2021-04-16,931.962527659648,0.0,1463.326910319052,931.962527659648
2021-04-17,912.3634884904942,0.0,1440.856427506385,912.3634884904942
2021-04-18,892.2734764334612,0.0,1417.7891321494546,892.2734764334612
2021-04-19,873.6464120984825,0.0,1396.0769723040983,873.6464120984825
2021-04-20,855.6741496963275,0.0,1374.9261517888374,855.6741496963275
2021-04-21,837.7164568869173,0.0,1353.7037660471117,837.7164568869173
2021-04-22,822.9012539102707,0.0,1335.5395811323438,822.9012539102707
2021-04-23,807.4611080626773,0.0,1316.6940392034487,807.4611080626773
2021-04-24,792.1954050868507,0.0,1297.9624475446176,792.1954050868507
2021-04-25,779.9458656509439,0.0,1282.1891915631795,779.9458656509439
2021-04-26,768.8486387949446,0.0,1267.5367126963736,768.8486387949446
2021-04-27,755.2243862030125,0.0,1250.335906566269,755.2243862030125
2021-04-28,744.7514235889014,0.0,1236.2444567907116,744.7514235889014
2021-04-29,733.675402070724,0.0,1221.535114739542,733.675402070724
2021-04-30,720.6384202459338,0.0,1204.8452504801817,720.6384202459338
2021-05-01,707.3177441110132,0.0,1187.8361802981901,707.3177441110132
2021-05-02,693.9664172828893,0.0,1170.7592946259133,693.9664172828893
2021-05-03,679.4669754708069,0.0,1152.497617781214,679.4669754708069
2021-05-04,665.7319713090259,0.0,1134.95486902271,665.7319713090259
2021-05-05,650.9680639435443,0.0,1116.3449889016133,650.9680639435443
2021-05-06,637.6744259835057,0.0,1099.159341153034,637.6744259835057
2021-05-07,625.6777040471604,0.0,1083.2377462915385,625.6777040471604
2021-05-08,612.0577931941715,0.0,1065.6715649230862,612.0577931941715
2021-05-09,599.7773825505205,0.0,1049.4103879744036,599.7773825505205
2021-05-10,589.0784931149623,0.0,1034.7080895441081,589.0784931149623
2021-05-11,576.8546171707778,0.0,1018.4717945605481,576.8546171707778
2021-05-12,565.8673261666115,0.0,1003.4505466305741,565.8673261666115
2021-05-13,555.7915590695126,0.0,989.3300207794836,555.7915590695126
2021-05-14,545.2198046721713,0.0,974.7105180827496,545.2198046721713
2021-05-15,535.4494590920567,0.0,960.8853612803803,535.4494590920567
2021-05-16,526.2227998941476,0.0,947.6036477423265,526.2227998941476
2021-05-17,516.7977452101647,0.0,934.1278311873276,516.7977452101647
2021-05-18,508.43658683647647,0.0,921.7184641817469,508.43658683647647
2021-05-19,500.559160000422,0.0,909.8041966402237,500.559160000422
